Date,District,Domestic (MLD),Industrial (MLD),Agricultural (MLD)
28-03-2023,Solapur,909,742,784
29-03-2023,Pune,1275,493,737
29-03-2023,Nagpur,953,1376,749
29-03-2023,Nashik,1750,413,1304
29-03-2023,Mumbai,732,1287,453
29-03-2023,Aurangabad,1568,369,424
29-03-2023,Thane,1294,1431,535
29-03-2023,Kolhapur,1513,642,857
29-03-2023,Solapur,1781,795,594
30-03-2023,Pune,1206,1058,607
30-03-2023,Nagpur,1780,863,771
30-03-2023,Nashik,1993,473,478
30-03-2023,Mumbai,812,393,422
30-03-2023,Aurangabad,1234,1339,927
30-03-2023,Thane,1164,935,818
30-03-2023,Kolhapur,1423,944,1170
30-03-2023,Solapur,1816,872,1430
31-03-2023,Pune,801,908,1442
31-03-2023,Nagpur,508,563,1484
31-03-2023,Nashik,1445,532,852
31-03-2023,Mumbai,1634,320,761
31-03-2023,Aurangabad,1618,351,889
31-03-2023,Thane,1839,738,1431
31-03-2023,Kolhapur,1877,1112,1178
31-03-2023,Solapur,1062,890,685
01-04-2023,Pune,1192,357,870
01-04-2023,Nagpur,1890,632,563
01-04-2023,Nashik,519,894,1440
01-04-2023,Mumbai,1622,1214,1307
01-04-2023,Aurangabad,1548,632,1303
01-04-2023,Thane,1089,468,1292
01-04-2023,Kolhapur,505,1471,412
01-04-2023,Solapur,913,426,845
02-04-2023,Pune,1221,959,1194
02-04-2023,Nagpur,606,1177,614
02-04-2023,Nashik,1818,1430,1405
02-04-2023,Mumbai,1911,1281,1499
02-04-2023,Aurangabad,1635,1289,815
02-04-2023,Thane,1201,336,832
02-04-2023,Kolhapur,1664,501,1211
02-04-2023,Solapur,968,845,931
03-04-2023,Pune,1858,1073,958
03-04-2023,Nagpur,1432,780,760
03-04-2023,Nashik,1345,1366,1059
03-04-2023,Mumbai,525,637,1097
03-04-2023,Aurangabad,1034,424,412
03-04-2023,Thane,949,701,451
03-04-2023,Kolhapur,1697,1456,940
03-04-2023,Solapur,1903,1361,730
04-04-2023,Pune,932,871,1420
04-04-2023,Nagpur,1710,1103,902
04-04-2023,Nashik,675,920,1460
04-04-2023,Mumbai,1358,305,1000
04-04-2023,Aurangabad,1580,831,965
04-04-2023,Thane,1907,701,565
04-04-2023,Kolhapur,1389,1436,610
04-04-2023,Solapur,1479,808,864
05-04-2023,Pune,1610,1375,588
05-04-2023,Nagpur,1960,1392,1006
05-04-2023,Nashik,686,528,1193
05-04-2023,Mumbai,1821,628,1287
05-04-2023,Aurangabad,921,316,1300
05-04-2023,Thane,807,1068,833
05-04-2023,Kolhapur,1719,417,1485
05-04-2023,Solapur,1646,568,897
06-04-2023,Pune,599,1305,743
06-04-2023,Nagpur,963,1427,1232
06-04-2023,Nashik,1519,1006,420
06-04-2023,Mumbai,1098,322,890
06-04-2023,Aurangabad,1485,1189,533
06-04-2023,Thane,786,1396,616
06-04-2023,Kolhapur,1834,652,953
06-04-2023,Solapur,1221,444,700
07-04-2023,Pune,1380,1275,1287
07-04-2023,Nagpur,852,1199,841
07-04-2023,Nashik,1771,546,650
07-04-2023,Mumbai,873,1025,704
07-04-2023,Aurangabad,652,456,1284
07-04-2023,Thane,601,992,953
07-04-2023,Kolhapur,1795,374,1195
07-04-2023,Solapur,1778,1232,401
08-04-2023,Pune,1975,655,442
08-04-2023,Nagpur,877,1390,633
08-04-2023,Nashik,1313,1006,647
08-04-2023,Mumbai,1534,913,1457
08-04-2023,Aurangabad,521,618,1311
08-04-2023,Thane,1424,1008,1114
08-04-2023,Kolhapur,1435,797,419
08-04-2023,Solapur,1164,597,572
09-04-2023,Pune,1347,1342,512
09-04-2023,Nagpur,1846,730,1022
09-04-2023,Nashik,1674,705,1473
09-04-2023,Mumbai,1883,1445,651
09-04-2023,Aurangabad,849,1433,738
09-04-2023,Thane,984,1189,1492
09-04-2023,Kolhapur,635,1450,1402
09-04-2023,Solapur,733,1043,755
10-04-2023,Pune,794,1496,736
10-04-2023,Nagpur,1242,970,562
10-04-2023,Nashik,717,971,605
10-04-2023,Mumbai,1514,1159,1058
10-04-2023,Aurangabad,942,1392,875
10-04-2023,Thane,872,690,529
10-04-2023,Kolhapur,1034,1456,1383
10-04-2023,Solapur,1013,601,495
11-04-2023,Pune,980,1200,1328
11-04-2023,Nagpur,600,1307,1464
11-04-2023,Nashik,642,1028,728
11-04-2023,Mumbai,1462,1389,1482
11-04-2023,Aurangabad,958,470,786
11-04-2023,Thane,1705,440,714
11-04-2023,Kolhapur,1918,1491,792
11-04-2023,Solapur,1441,1429,557
12-04-2023,Pune,1236,1495,600
12-04-2023,Nagpur,1912,302,672
12-04-2023,Nashik,1985,1386,624
12-04-2023,Mumbai,1142,432,865
12-04-2023,Aurangabad,1894,1435,912
12-04-2023,Thane,1096,1465,1220
12-04-2023,Kolhapur,1780,1339,1018
12-04-2023,Solapur,1284,1172,914
13-04-2023,Pune,1457,1234,1275
13-04-2023,Nagpur,1211,875,1345
13-04-2023,Nashik,646,1029,694
13-04-2023,Mumbai,602,506,1294
13-04-2023,Aurangabad,503,1384,1155
13-04-2023,Thane,1389,583,1426
13-04-2023,Kolhapur,1955,705,1489
13-04-2023,Solapur,1830,419,1314
14-04-2023,Pune,1957,667,783
14-04-2023,Nagpur,678,1158,720
14-04-2023,Nashik,1828,572,1147
14-04-2023,Mumbai,1739,1196,1332
14-04-2023,Aurangabad,1012,1130,984
14-04-2023,Thane,874,1051,670
14-04-2023,Kolhapur,618,1027,1032
14-04-2023,Solapur,1375,1168,796
15-04-2023,Pune,956,1074,988
15-04-2023,Nagpur,1488,1412,1122
15-04-2023,Nashik,1104,401,562
15-04-2023,Mumbai,1538,1315,1262
15-04-2023,Aurangabad,1968,1236,1326
15-04-2023,Thane,1671,487,1358
15-04-2023,Kolhapur,1635,526,1476
15-04-2023,Solapur,1096,747,583
16-04-2023,Pune,803,1148,1373
16-04-2023,Nagpur,1588,547,1416
16-04-2023,Nashik,1669,874,1144
16-04-2023,Mumbai,1147,1282,892
16-04-2023,Aurangabad,1188,801,810
16-04-2023,Thane,1627,1134,848
16-04-2023,Kolhapur,591,854,472
16-04-2023,Solapur,838,754,681
17-04-2023,Pune,1905,1036,1094
17-04-2023,Nagpur,655,700,892
17-04-2023,Nashik,1040,552,617
17-04-2023,Mumbai,648,778,1116
17-04-2023,Aurangabad,1144,1224,687
17-04-2023,Thane,1188,892,863
17-04-2023,Kolhapur,1404,503,1158
17-04-2023,Solapur,1114,1475,1354
18-04-2023,Pune,1257,1246,1296
18-04-2023,Nagpur,742,616,666
18-04-2023,Nashik,1973,457,522
18-04-2023,Mumbai,1905,602,723
18-04-2023,Aurangabad,1730,861,1351
18-04-2023,Thane,945,393,1315
18-04-2023,Kolhapur,758,301,479
18-04-2023,Solapur,778,410,761
19-04-2023,Pune,1036,441,524
19-04-2023,Nagpur,1957,782,844
19-04-2023,Nashik,936,1383,822
19-04-2023,Mumbai,1134,398,896
19-04-2023,Aurangabad,715,1173,736
19-04-2023,Thane,1356,1385,485
19-04-2023,Kolhapur,813,1409,486
19-04-2023,Solapur,1659,1045,1417
20-04-2023,Pune,1167,1414,841
20-04-2023,Nagpur,1343,705,1159
20-04-2023,Nashik,1891,1112,623
20-04-2023,Mumbai,1729,366,729
20-04-2023,Aurangabad,1308,1147,726
20-04-2023,Thane,1505,1178,614
20-04-2023,Kolhapur,1644,442,1111
20-04-2023,Solapur,1936,1119,1028
21-04-2023,Pune,1434,644,705
21-04-2023,Nagpur,1865,623,1280
21-04-2023,Nashik,522,1288,999
21-04-2023,Mumbai,1733,432,989
21-04-2023,Aurangabad,909,1154,769
21-04-2023,Thane,904,387,817
21-04-2023,Kolhapur,776,876,600
21-04-2023,Solapur,618,356,1225
22-04-2023,Pune,1725,1324,794
22-04-2023,Nagpur,613,466,1134
22-04-2023,Nashik,1158,1321,501
22-04-2023,Mumbai,1256,1420,404
22-04-2023,Aurangabad,1183,1346,670
22-04-2023,Thane,1301,1439,1453
22-04-2023,Kolhapur,528,1413,978
22-04-2023,Solapur,1332,1070,701
23-04-2023,Pune,818,1179,725
23-04-2023,Nagpur,1406,914,422
23-04-2023,Nashik,1980,1014,1313
23-04-2023,Mumbai,1381,1119,636
23-04-2023,Aurangabad,927,1442,1398
23-04-2023,Thane,1253,1407,1195
23-04-2023,Kolhapur,1773,1020,1377
23-04-2023,Solapur,1181,1046,817
24-04-2023,Pune,824,1123,1373
24-04-2023,Nagpur,1497,747,1371
24-04-2023,Nashik,1950,918,1463
24-04-2023,Mumbai,1947,1241,1396
24-04-2023,Aurangabad,777,404,1428
24-04-2023,Thane,1180,997,1086
24-04-2023,Kolhapur,1664,926,795
24-04-2023,Solapur,1030,1030,1275
25-04-2023,Pune,749,552,817
25-04-2023,Nagpur,674,1205,1309
25-04-2023,Nashik,1089,993,993
25-04-2023,Mumbai,1143,1458,620
25-04-2023,Aurangabad,991,1227,1334
25-04-2023,Thane,1679,481,940
25-04-2023,Kolhapur,739,1496,1105
25-04-2023,Solapur,812,870,723
26-04-2023,Pune,1642,1288,828
26-04-2023,Nagpur,985,1476,1381
26-04-2023,Nashik,1597,939,442
26-04-2023,Mumbai,1528,991,1087
26-04-2023,Aurangabad,1603,813,951
26-04-2023,Thane,1239,858,501
26-04-2023,Kolhapur,792,445,508
26-04-2023,Solapur,1377,360,1231
27-04-2023,Pune,715,972,771
27-04-2023,Nagpur,885,714,1267
27-04-2023,Nashik,1930,1271,960
27-04-2023,Mumbai,1935,518,781
27-04-2023,Aurangabad,1054,1038,888
27-04-2023,Thane,947,628,444
27-04-2023,Kolhapur,860,694,449
27-04-2023,Solapur,1799,924,1132
28-04-2023,Pune,1292,734,537
28-04-2023,Nagpur,1312,825,1464
28-04-2023,Nashik,797,1194,866
28-04-2023,Mumbai,930,1079,1139
28-04-2023,Aurangabad,912,367,1013
28-04-2023,Thane,1930,1000,905
28-04-2023,Kolhapur,710,345,1276
28-04-2023,Solapur,1568,1239,764
29-04-2023,Pune,776,1489,1460
29-04-2023,Nagpur,1846,1243,567
29-04-2023,Nashik,623,328,1224
29-04-2023,Mumbai,1276,637,775
29-04-2023,Aurangabad,670,1421,400
29-04-2023,Thane,1189,855,1126
29-04-2023,Kolhapur,1310,775,401
29-04-2023,Solapur,908,658,912
30-04-2023,Pune,1242,1291,438
30-04-2023,Nagpur,699,1393,615
30-04-2023,Nashik,1295,1295,1117
30-04-2023,Mumbai,865,1241,959
30-04-2023,Aurangabad,826,584,674
30-04-2023,Thane,1231,872,1073
30-04-2023,Kolhapur,1019,1001,969
30-04-2023,Solapur,665,725,1337
01-05-2023,Pune,1055,775,763
01-05-2023,Nagpur,1664,304,840
01-05-2023,Nashik,628,688,1079
01-05-2023,Mumbai,1587,1468,1389
01-05-2023,Aurangabad,1695,316,438
01-05-2023,Thane,1839,318,935
01-05-2023,Kolhapur,1852,499,641
01-05-2023,Solapur,1712,1408,1071
02-05-2023,Pune,528,1346,694
02-05-2023,Nagpur,1263,876,1365
02-05-2023,Nashik,1565,1387,734
02-05-2023,Mumbai,1115,728,1115
02-05-2023,Aurangabad,1379,833,417
02-05-2023,Thane,1019,667,905
02-05-2023,Kolhapur,1477,865,457
02-05-2023,Solapur,1693,664,688
03-05-2023,Pune,509,843,1124
03-05-2023,Nagpur,897,768,1057
03-05-2023,Nashik,925,551,1274
03-05-2023,Mumbai,1757,983,585
03-05-2023,Aurangabad,603,959,1083
03-05-2023,Thane,759,380,725
03-05-2023,Kolhapur,1002,621,783
03-05-2023,Solapur,845,334,714
04-05-2023,Pune,1052,1339,416
04-05-2023,Nagpur,1697,641,989
04-05-2023,Nashik,1946,1317,977
04-05-2023,Mumbai,1170,1054,1097
04-05-2023,Aurangabad,1509,1307,963
04-05-2023,Thane,1688,1210,1160
04-05-2023,Kolhapur,1342,647,543
04-05-2023,Solapur,1126,614,425
05-05-2023,Pune,543,597,1400
05-05-2023,Nagpur,621,492,614
05-05-2023,Nashik,778,623,1170
05-05-2023,Mumbai,1476,1392,993
05-05-2023,Aurangabad,1401,1357,1026
05-05-2023,Thane,1727,425,753
05-05-2023,Kolhapur,877,403,652
05-05-2023,Solapur,1002,535,1068
06-05-2023,Pune,670,1018,978
06-05-2023,Nagpur,1901,344,1304
06-05-2023,Nashik,932,424,930
06-05-2023,Mumbai,1449,414,1364
06-05-2023,Aurangabad,1701,904,676
06-05-2023,Thane,1716,596,1089
06-05-2023,Kolhapur,997,305,430
06-05-2023,Solapur,702,1324,501
07-05-2023,Pune,868,1030,1155
07-05-2023,Nagpur,1105,789,579
07-05-2023,Nashik,832,1410,669
07-05-2023,Mumbai,1828,677,761
07-05-2023,Aurangabad,911,636,1200
07-05-2023,Thane,1576,529,1101
07-05-2023,Kolhapur,1760,338,1037
07-05-2023,Solapur,1736,1120,916
08-05-2023,Pune,1891,500,1336
08-05-2023,Nagpur,700,934,1231
08-05-2023,Nashik,944,789,1041
08-05-2023,Mumbai,942,554,1235
08-05-2023,Aurangabad,853,519,1243
08-05-2023,Thane,1794,1157,610
08-05-2023,Kolhapur,1913,1329,1366
08-05-2023,Solapur,1563,1376,1396
09-05-2023,Pune,509,966,964
09-05-2023,Nagpur,1607,388,775
09-05-2023,Nashik,1543,799,1241
09-05-2023,Mumbai,906,1274,779
09-05-2023,Aurangabad,1114,583,1310
09-05-2023,Thane,930,365,1344
09-05-2023,Kolhapur,1520,442,777
09-05-2023,Solapur,1326,527,588
10-05-2023,Pune,1780,1424,1331
10-05-2023,Nagpur,1091,352,917
10-05-2023,Nashik,1085,1307,892
10-05-2023,Mumbai,646,858,608
10-05-2023,Aurangabad,1380,398,1142
10-05-2023,Thane,1974,1127,1118
10-05-2023,Kolhapur,657,595,576
10-05-2023,Solapur,1902,1288,1005
11-05-2023,Pune,1067,432,1499
11-05-2023,Nagpur,1779,887,847
11-05-2023,Nashik,1433,303,1115
11-05-2023,Mumbai,547,803,1349
11-05-2023,Aurangabad,756,1208,557
11-05-2023,Thane,1608,985,722
11-05-2023,Kolhapur,1987,377,1167
11-05-2023,Solapur,627,423,1492
12-05-2023,Pune,941,1172,1339
12-05-2023,Nagpur,641,927,654
12-05-2023,Nashik,1227,1011,816
12-05-2023,Mumbai,721,831,1189
12-05-2023,Aurangabad,725,1014,932
12-05-2023,Thane,779,772,460
12-05-2023,Kolhapur,958,1104,1416
12-05-2023,Solapur,1828,917,1375
13-05-2023,Pune,1534,741,718
13-05-2023,Nagpur,1973,437,1165
13-05-2023,Nashik,567,448,1082
13-05-2023,Mumbai,1807,1446,1014
13-05-2023,Aurangabad,1881,348,793
13-05-2023,Thane,1750,502,1446
13-05-2023,Kolhapur,790,1443,757
13-05-2023,Solapur,1869,706,867
14-05-2023,Pune,1103,1197,1346
14-05-2023,Nagpur,910,1156,549
14-05-2023,Nashik,810,911,977
14-05-2023,Mumbai,1224,961,736
14-05-2023,Aurangabad,841,793,1121
14-05-2023,Thane,1144,694,677
14-05-2023,Kolhapur,1884,676,1469
14-05-2023,Solapur,637,637,933
15-05-2023,Pune,655,338,801
15-05-2023,Nagpur,1182,915,440
15-05-2023,Nashik,997,1471,949
15-05-2023,Mumbai,1527,565,545
15-05-2023,Aurangabad,590,800,1023
15-05-2023,Thane,1717,1059,850
15-05-2023,Kolhapur,615,1058,1400
15-05-2023,Solapur,1550,800,964
16-05-2023,Pune,771,347,1083
16-05-2023,Nagpur,1053,999,900
16-05-2023,Nashik,1057,326,1236
16-05-2023,Mumbai,1837,1450,1291
16-05-2023,Aurangabad,925,374,697
16-05-2023,Thane,1480,480,1120
16-05-2023,Kolhapur,1020,1171,1203
16-05-2023,Solapur,1998,1117,1356
17-05-2023,Pune,1092,1326,1280
17-05-2023,Nagpur,648,562,604
17-05-2023,Nashik,1896,805,872
17-05-2023,Mumbai,734,1484,618
17-05-2023,Aurangabad,555,1192,1181
17-05-2023,Thane,1260,1478,741
17-05-2023,Kolhapur,1841,890,921
17-05-2023,Solapur,1339,718,1102
18-05-2023,Pune,1133,1381,1467
18-05-2023,Nagpur,1851,537,1187
18-05-2023,Nashik,714,432,1355
18-05-2023,Mumbai,875,1071,941
18-05-2023,Aurangabad,524,614,1170
18-05-2023,Thane,846,813,1067
18-05-2023,Kolhapur,1425,587,1156
18-05-2023,Solapur,1972,1240,807
19-05-2023,Pune,1926,902,746
19-05-2023,Nagpur,1889,372,492
19-05-2023,Nashik,1451,450,842
19-05-2023,Mumbai,559,385,828
19-05-2023,Aurangabad,1627,769,1221
19-05-2023,Thane,707,611,1477
19-05-2023,Kolhapur,784,864,892
19-05-2023,Solapur,1911,1451,1188
20-05-2023,Pune,659,1197,1032
20-05-2023,Nagpur,733,788,933
20-05-2023,Nashik,1350,1084,1396
20-05-2023,Mumbai,732,652,1206
20-05-2023,Aurangabad,1799,1275,608
20-05-2023,Thane,1607,701,1418
20-05-2023,Kolhapur,1444,1327,625
20-05-2023,Solapur,1609,440,913
21-05-2023,Pune,698,592,587
21-05-2023,Nagpur,1449,1103,482
21-05-2023,Nashik,1429,814,1033
21-05-2023,Mumbai,1339,1375,495
21-05-2023,Aurangabad,1877,941,1410
21-05-2023,Thane,1288,1327,1372
21-05-2023,Kolhapur,1852,1433,693
21-05-2023,Solapur,1151,739,1007
22-05-2023,Pune,1615,684,507
22-05-2023,Nagpur,1675,700,606
22-05-2023,Nashik,716,949,1216
22-05-2023,Mumbai,1322,1334,519
22-05-2023,Aurangabad,554,1051,563
22-05-2023,Thane,679,1194,1133
22-05-2023,Kolhapur,1973,984,1462
22-05-2023,Solapur,1679,901,985
23-05-2023,Pune,1064,836,637
23-05-2023,Nagpur,1169,885,715
23-05-2023,Nashik,897,538,639
23-05-2023,Mumbai,1323,303,687
23-05-2023,Aurangabad,1516,1078,787
23-05-2023,Thane,1564,963,741
23-05-2023,Kolhapur,1489,834,1315
23-05-2023,Solapur,1364,629,532
24-05-2023,Pune,705,791,893
24-05-2023,Nagpur,1561,1205,856
24-05-2023,Nashik,1301,1033,850
24-05-2023,Mumbai,1116,742,948
24-05-2023,Aurangabad,732,1026,1041
24-05-2023,Thane,1260,1392,1469
24-05-2023,Kolhapur,1292,1112,1023
24-05-2023,Solapur,1617,1082,1429
25-05-2023,Pune,1454,888,1176
25-05-2023,Nagpur,1576,582,530
25-05-2023,Nashik,1417,1052,1066
25-05-2023,Mumbai,1384,834,627
25-05-2023,Aurangabad,840,1199,1366
25-05-2023,Thane,1129,633,749
25-05-2023,Kolhapur,1199,713,746
25-05-2023,Solapur,1021,401,1049
26-05-2023,Pune,1176,1113,1097
26-05-2023,Nagpur,1532,1183,842
26-05-2023,Nashik,1181,1388,1364
26-05-2023,Mumbai,1858,1070,755
26-05-2023,Aurangabad,1629,1087,1143
26-05-2023,Thane,558,1490,786
26-05-2023,Kolhapur,995,559,1374
26-05-2023,Solapur,1953,643,717
27-05-2023,Pune,1804,500,1025
27-05-2023,Nagpur,1740,1171,439
27-05-2023,Nashik,1906,986,574
27-05-2023,Mumbai,1442,1172,950
27-05-2023,Aurangabad,1603,1150,519
27-05-2023,Thane,1501,1210,444
27-05-2023,Kolhapur,1301,1493,866
27-05-2023,Solapur,960,667,1354
28-05-2023,Pune,1378,311,1485
28-05-2023,Nagpur,832,985,1139
28-05-2023,Nashik,1294,920,906
28-05-2023,Mumbai,705,980,420
28-05-2023,Aurangabad,869,565,908
28-05-2023,Thane,556,891,1008
28-05-2023,Kolhapur,1119,1233,437
28-05-2023,Solapur,781,1158,901
29-05-2023,Pune,640,1397,631
29-05-2023,Nagpur,1664,1107,586
29-05-2023,Nashik,1491,1280,908
29-05-2023,Mumbai,1443,828,673
29-05-2023,Aurangabad,1976,404,1058
29-05-2023,Thane,1936,671,1271
29-05-2023,Kolhapur,1100,423,774
29-05-2023,Solapur,565,974,1485
30-05-2023,Pune,977,588,879
30-05-2023,Nagpur,983,1173,957
30-05-2023,Nashik,707,504,1365
30-05-2023,Mumbai,1799,620,1366
30-05-2023,Aurangabad,739,754,793
30-05-2023,Thane,519,549,902
30-05-2023,Kolhapur,977,670,1162
30-05-2023,Solapur,706,1063,1437
31-05-2023,Pune,666,312,587
31-05-2023,Nagpur,1608,1491,1423
31-05-2023,Nashik,591,740,817
31-05-2023,Mumbai,1545,759,1480
31-05-2023,Aurangabad,604,860,1121
31-05-2023,Thane,1622,643,1199
31-05-2023,Kolhapur,785,859,535
31-05-2023,Solapur,1474,328,897
01-06-2023,Pune,1828,399,1188
01-06-2023,Nagpur,1357,1421,1163
01-06-2023,Nashik,893,422,1453
01-06-2023,Mumbai,608,605,790
01-06-2023,Aurangabad,1197,1039,558
01-06-2023,Thane,1141,952,1351
01-06-2023,Kolhapur,751,1306,943
01-06-2023,Solapur,829,1251,1322
02-06-2023,Pune,1836,644,554
02-06-2023,Nagpur,1882,324,478
02-06-2023,Nashik,1788,304,1479
02-06-2023,Mumbai,584,883,476
02-06-2023,Aurangabad,873,766,705
02-06-2023,Thane,683,865,920
02-06-2023,Kolhapur,1823,1369,776
02-06-2023,Solapur,1073,833,1307
03-06-2023,Pune,1061,794,1117
03-06-2023,Nagpur,569,1136,806
03-06-2023,Nashik,867,440,991
03-06-2023,Mumbai,831,1137,1145
03-06-2023,Aurangabad,822,1431,1240
03-06-2023,Thane,677,967,1228
03-06-2023,Kolhapur,617,1410,995
03-06-2023,Solapur,525,1181,1452
04-06-2023,Pune,910,1477,1327
04-06-2023,Nagpur,1542,740,1247
04-06-2023,Nashik,1406,1310,1329
04-06-2023,Mumbai,1676,568,1203
04-06-2023,Aurangabad,1732,491,1075
04-06-2023,Thane,1882,1497,1457
04-06-2023,Kolhapur,1908,1151,1496
04-06-2023,Solapur,921,1270,1073
05-06-2023,Pune,1280,1004,1453
05-06-2023,Nagpur,1693,1353,587
05-06-2023,Nashik,1374,1130,876
05-06-2023,Mumbai,895,1199,1431
05-06-2023,Aurangabad,1673,1188,1142
05-06-2023,Thane,1257,979,1245
05-06-2023,Kolhapur,1994,403,1128
05-06-2023,Solapur,656,1282,998
06-06-2023,Pune,1653,776,1129
06-06-2023,Nagpur,560,895,1285
06-06-2023,Nashik,1299,430,1264
06-06-2023,Mumbai,1141,1193,500
06-06-2023,Aurangabad,1795,629,501
06-06-2023,Thane,1714,705,1040
06-06-2023,Kolhapur,1631,562,663
06-06-2023,Solapur,1835,508,1079
07-06-2023,Pune,856,886,1399
07-06-2023,Nagpur,653,650,858
07-06-2023,Nashik,1580,952,434
07-06-2023,Mumbai,1324,1314,483
07-06-2023,Aurangabad,1513,531,626
07-06-2023,Thane,1825,987,1280
07-06-2023,Kolhapur,1393,891,1347
07-06-2023,Solapur,863,584,975
08-06-2023,Pune,1510,421,1168
08-06-2023,Nagpur,1643,1457,917
08-06-2023,Nashik,1037,890,478
08-06-2023,Mumbai,1657,1197,666
08-06-2023,Aurangabad,869,1021,626
08-06-2023,Thane,1136,412,1464
08-06-2023,Kolhapur,518,741,1467
08-06-2023,Solapur,691,567,944
09-06-2023,Pune,1497,1381,1209
09-06-2023,Nagpur,998,479,1012
09-06-2023,Nashik,1794,529,1390
09-06-2023,Mumbai,1165,1370,614
09-06-2023,Aurangabad,909,1433,1106
09-06-2023,Thane,779,656,493
09-06-2023,Kolhapur,1327,1459,980
09-06-2023,Solapur,1549,685,1422
10-06-2023,Pune,1524,1118,752
10-06-2023,Nagpur,1856,337,1335
10-06-2023,Nashik,1902,876,844
10-06-2023,Mumbai,1844,1337,868
10-06-2023,Aurangabad,717,1376,1386
10-06-2023,Thane,1172,1227,923
10-06-2023,Kolhapur,1185,1316,1423
10-06-2023,Solapur,1970,1244,1243
11-06-2023,Pune,1159,680,1272
11-06-2023,Nagpur,705,750,1125
11-06-2023,Nashik,1617,566,582
11-06-2023,Mumbai,957,449,984
11-06-2023,Aurangabad,1164,1211,992
11-06-2023,Thane,1537,1261,1011
11-06-2023,Kolhapur,719,1151,1482
11-06-2023,Solapur,539,609,1046
12-06-2023,Pune,1513,681,1160
12-06-2023,Nagpur,1249,623,539
12-06-2023,Nashik,1539,1277,1285
12-06-2023,Mumbai,1323,1143,963
12-06-2023,Aurangabad,1343,467,1275
12-06-2023,Thane,1857,1058,462
12-06-2023,Kolhapur,1947,943,1085
12-06-2023,Solapur,1891,1189,646
13-06-2023,Pune,1748,832,483
13-06-2023,Nagpur,1230,782,1087
13-06-2023,Nashik,509,1390,1267
13-06-2023,Mumbai,572,552,582
13-06-2023,Aurangabad,1035,944,639
13-06-2023,Thane,997,1168,1109
13-06-2023,Kolhapur,1525,997,1348
13-06-2023,Solapur,1848,805,1460
14-06-2023,Pune,1317,1012,681
14-06-2023,Nagpur,1183,1006,1400
14-06-2023,Nashik,756,647,1161
14-06-2023,Mumbai,1688,344,1309
14-06-2023,Aurangabad,1983,1040,567
14-06-2023,Thane,725,844,891
14-06-2023,Kolhapur,741,1389,411
14-06-2023,Solapur,668,878,1423
15-06-2023,Pune,971,1337,433
15-06-2023,Nagpur,1256,920,911
15-06-2023,Nashik,590,772,1326
15-06-2023,Mumbai,556,820,1040
15-06-2023,Aurangabad,1015,1211,595
15-06-2023,Thane,1384,625,1391
15-06-2023,Kolhapur,1678,568,451
15-06-2023,Solapur,944,709,1027
16-06-2023,Pune,540,866,1316
16-06-2023,Nagpur,1698,1439,835
16-06-2023,Nashik,958,753,721
16-06-2023,Mumbai,852,1496,482
16-06-2023,Aurangabad,1821,1055,1301
16-06-2023,Thane,1031,856,1196
16-06-2023,Kolhapur,1465,434,1064
16-06-2023,Solapur,912,1407,1017
17-06-2023,Pune,1013,1135,1360
17-06-2023,Nagpur,1548,520,595
17-06-2023,Nashik,1398,1478,888
17-06-2023,Mumbai,1819,1004,591
17-06-2023,Aurangabad,821,488,637
17-06-2023,Thane,1849,516,1284
17-06-2023,Kolhapur,1447,1168,836
17-06-2023,Solapur,1548,1333,649
18-06-2023,Pune,991,1202,525
18-06-2023,Nagpur,906,681,830
18-06-2023,Nashik,536,323,1009
18-06-2023,Mumbai,1015,618,855
18-06-2023,Aurangabad,508,791,722
18-06-2023,Thane,775,965,1162
18-06-2023,Kolhapur,872,1158,448
18-06-2023,Solapur,1010,495,1161
19-06-2023,Pune,1691,948,1486
19-06-2023,Nagpur,1876,1289,785
19-06-2023,Nashik,1562,496,415
19-06-2023,Mumbai,1039,775,707
19-06-2023,Aurangabad,1000,1198,807
19-06-2023,Thane,1231,868,453
19-06-2023,Kolhapur,840,1150,1257
19-06-2023,Solapur,1059,702,885
20-06-2023,Pune,567,1045,619
20-06-2023,Nagpur,920,1405,535
20-06-2023,Nashik,746,765,1166
20-06-2023,Mumbai,1389,734,555
20-06-2023,Aurangabad,1571,606,765
20-06-2023,Thane,1740,722,685
20-06-2023,Kolhapur,1326,1160,919
20-06-2023,Solapur,1085,581,1256
21-06-2023,Pune,1265,1298,1144
21-06-2023,Nagpur,1505,1255,1191
21-06-2023,Nashik,1472,979,765
21-06-2023,Mumbai,1042,1241,611
21-06-2023,Aurangabad,926,1131,402
21-06-2023,Thane,1217,328,1304
21-06-2023,Kolhapur,1028,802,1447
21-06-2023,Solapur,1409,1282,1189
22-06-2023,Pune,1165,1075,401
22-06-2023,Nagpur,588,1086,867
22-06-2023,Nashik,812,442,885
22-06-2023,Mumbai,1163,1488,1455
22-06-2023,Aurangabad,1466,766,1327
22-06-2023,Thane,1677,1473,1411
22-06-2023,Kolhapur,890,1103,1083
22-06-2023,Solapur,1796,780,505
23-06-2023,Pune,1879,1436,599
23-06-2023,Nagpur,1581,684,1443
23-06-2023,Nashik,1662,363,1401
23-06-2023,Mumbai,813,577,519
23-06-2023,Aurangabad,1910,455,1181
23-06-2023,Thane,1848,1337,1033
23-06-2023,Kolhapur,962,993,535
23-06-2023,Solapur,1255,1343,1352
24-06-2023,Pune,1046,589,1176
